"Ano";"Mês";"IBGE2";"Cód índ";"Valor";"Critério"
2020;"Dezembro";2070;1;0,0196476707814612;"População"
2020;"Dezembro";2070;15;0,0354672814328782;"PSF"
2020;"Dezembro";2070;24;0,0218604524743505;"ICMS Solidário"
2020;"Dezembro";2070;25;0;"Índice Mínimo per capita"
2020;"Dezembro";2070;17;0,0371018300234467;"Índice de participação"
2020;"Dezembro";2080;2;0;"População dos 50 + Populosos"
2020;"Dezembro";2080;3;0,0891606939755249;"Área Geográfica"
2020;"Dezembro";2080;4;0,16761171430899;"Educação"
2020;"Dezembro";2080;5;0,226133718043977;"Patrimônio Cultural"
2020;"Dezembro";2080;6;0,136457455963587;"Receita Própria"
2020;"Dezembro";2080;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";2080;12;0;"Mineradores"
2020;"Dezembro";2080;16;0,0634054563421036;"Saúde per capita"
2020;"Dezembro";2080;10;0,0240051061744124;"VAF"
2020;"Dezembro";2080;22;0,141131699817915;"Esportes"
2020;"Dezembro";2080;28;0;"Turismo"
2020;"Dezembro";2080;26;0;"Penitenciárias"
2020;"Dezembro";2080;27;0;"Recursos Hídricos"
2020;"Dezembro";2080;9;0,10042232240861;"Produção de Alimentos"
2020;"Dezembro";2080;30;0,00870551113935737;"Unidades de Conservação (IC i)"
2020;"Dezembro";2080;31;0,297265160523188;"Saneamento"
2020;"Dezembro";2080;32;0;"Mata Seca"
2020;"Dezembro";2080;8;0,139063670270627;"Meio Ambiente"
2020;"Dezembro";2080;1;0,072991999966541;"População"
2020;"Dezembro";2080;15;0,124135485015074;"PSF"
2020;"Dezembro";2080;24;0,0812125856557993;"ICMS Solidário"
2020;"Dezembro";2080;25;0;"Índice Mínimo per capita"
2020;"Dezembro";2080;17;0,0434329800234467;"Índice de participação"
2020;"Dezembro";2083;2;0;"População dos 50 + Populosos"
2020;"Dezembro";2083;3;0,039005886381586;"Área Geográfica"
2020;"Dezembro";2083;4;0,141191017420064;"Educação"
2020;"Dezembro";2083;5;0,13488059001375;"Patrimônio Cultural"
2020;"Dezembro";2083;6;0,0343630287553893;"Receita Própria"
2020;"Dezembro";2083;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";2083;12;0;"Mineradores"
2020;"Dezembro";2083;16;0,084720819133397;"Saúde per capita"
2020;"Dezembro";2083;10;0,00483055748506831;"VAF"
2020;"Dezembro";2083;22;0,0288023877179418;"Esportes"
2020;"Dezembro";2083;28;0,264134780125643;"Turismo"
2020;"Dezembro";2083;26;0;"Penitenciárias"
2020;"Dezembro";2083;27;0;"Recursos Hídricos"
2020;"Dezembro";2083;9;0,0231629088026528;"Produção de Alimentos"
2020;"Dezembro";2083;30;0;"Unidades de Conservação (IC i)"
2020;"Dezembro";2083;31;0;"Saneamento"
2020;"Dezembro";2083;32;0;"Mata Seca"
2020;"Dezembro";2083;8;0;"Meio Ambiente"
2020;"Dezembro";2083;1;0,0235734027760153;"População"
2020;"Dezembro";2083;15;0,0354672814328782;"PSF"
2020;"Dezembro";2083;24;0,0262283125962212;"ICMS Solidário"
2020;"Dezembro";2083;25;0;"Índice Mínimo per capita"
2020;"Dezembro";2083;17;0,0187351100234467;"Índice de participação"
2020;"Dezembro";2087;2;0;"População dos 50 + Populosos"
2020;"Dezembro";2087;3;0,0971380862401266;"Área Geográfica"
2020;"Dezembro";2087;4;0,260642123885919;"Educação"
2020;"Dezembro";2087;5;0,0833743141410193;"Patrimônio Cultural"
2020;"Dezembro";2087;6;0,0262955652481454;"Receita Própria"
2020;"Dezembro";2087;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";2087;12;0;"Mineradores"
2020;"Dezembro";2087;16;0,0907713132185021;"Saúde per capita"
2020;"Dezembro";2087;10;0,00348409118272662;"VAF"
2020;"Dezembro";2087;22;0,480999874889628;"Esportes"
2020;"Dezembro";2087;28;0,422615648201028;"Turismo"
2020;"Dezembro";2087;26;0;"Penitenciárias"
2020;"Dezembro";2087;27;0;"Recursos Hídricos"
2020;"Dezembro";2087;9;0,0980286386442006;"Produção de Alimentos"
2020;"Dezembro";2087;30;0;"Unidades de Conservação (IC i)"
2020;"Dezembro";2087;31;0;"Saneamento"
2020;"Dezembro";2087;32;0,230872783389993;"Mata Seca"
2020;"Dezembro";2087;8;0,0210094232884894;"Meio Ambiente"
2020;"Dezembro";2087;1;0,0363866878333011;"População"
2020;"Dezembro";2087;15;0,0709345628657563;"PSF"
2020;"Dezembro";2087;24;0,0404846696041672;"ICMS Solidário"
2020;"Dezembro";2087;25;0;"Índice Mínimo per capita"
2020;"Dezembro";2087;17;0,0229690500234467;"Índice de participação"
2020;"Dezembro";2090;2;0,71426738905824;"População dos 50 + Populosos"
2020;"Dezembro";2090;3;0,561681014639768;"Área Geográfica"
2020;"Dezembro";2090;4;0,246950230988773;"Educação"
2020;"Dezembro";2090;5;0,305686219477545;"Patrimônio Cultural"
2020;"Dezembro";2090;6;0,269746000460915;"Receita Própria"
2020;"Dezembro";2090;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";2090;12;0,041934;"Mineradores"
2020;"Dezembro";2090;16;0,0756422133624236;"Saúde per capita"
2020;"Dezembro";2090;10;0,167873688031815;"VAF"
2020;"Dezembro";2090;22;0,999442853812581;"Esportes"
2020;"Dezembro";2090;28;0,456881781838949;"Turismo"
2020;"Dezembro";2090;26;0,446986717303227;"Penitenciárias"
2020;"Dezembro";2090;27;0;"Recursos Hídricos"
2020;"Dezembro";2090;9;0,173184263195087;"Produção de Alimentos"
2020;"Dezembro";2090;30;0;"Unidades de Conservação (IC i)"
2020;"Dezembro";2090;31;0,594530321046376;"Saneamento"
2020;"Dezembro";2090;32;0;"Mata Seca"
2020;"Dezembro";2090;8;0,270214030915578;"Meio Ambiente"
2020;"Dezembro";2090;1;0,37843391049198;"População"
2020;"Dezembro";2090;15;0,301471892179464;"PSF"
2020;"Dezembro";2090;24;0,421054312595587;"ICMS Solidário"
2020;"Dezembro";2090;25;0;"Índice Mínimo per capita"
2020;"Dezembro";2090;17;0,203408500023447;"Índice de participação"
2020;"Dezembro";2100;2;0;"População dos 50 + Populosos"
2020;"Dezembro";2100;3;0,0529036932429034;"Área Geográfica"
2020;"Dezembro";2100;4;0,182739306989994;"Educação"
2020;"Dezembro";2100;5;0,0370421847029916;"Patrimônio Cultural"
2020;"Dezembro";2100;6;0,028909430086318;"Receita Própria"
2020;"Dezembro";2100;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";2100;12;0,000534;"Mineradores"
2020;"Dezembro";2100;16;0,0910293940131076;"Saúde per capita"
2020;"Dezembro";2100;10;0,00317561145817505;"VAF"
2020;"Dezembro";2100;22;0;"Esportes"
2020;"Dezembro";2100;28;0;"Turismo"
2020;"Dezembro";2100;26;0;"Penitenciárias"
2020;"Dezembro";2100;27;0;"Recursos Hídricos"
2020;"Dezembro";2100;9;0,106394234153889;"Produção de Alimentos"
2020;"Dezembro";2100;30;0;"Unidades de Conservação (IC i)"
2020;"Dezembro";2100;31;0;"Saneamento"
2020;"Dezembro";2100;32;0;"Mata Seca"
2020;"Dezembro";2100;8;0;"Meio Ambiente"
2020;"Dezembro";2100;1;0,0256598390297796;"População"
2020;"Dezembro";2100;15;0,0532009221493173;"PSF"
2020;"Dezembro";2100;24;0,0285497297796367;"ICMS Solidário"
2020;"Dezembro";2100;25;0;"Índice Mínimo per capita"
2020;"Dezembro";2100;17;0,0183141400234467;"Índice de participação"
2020;"Dezembro";2110;2;0;"População dos 50 + Populosos"
2020;"Dezembro";2110;3;0,0696168498203332;"Área Geográfica"
2020;"Dezembro";2110;4;0,20279458115237;"Educação"
2020;"Dezembro";2110;5;0,183535205635537;"Patrimônio Cultural"
2020;"Dezembro";2110;6;0,0753445144912372;"Receita Própria"
2020;"Dezembro";2110;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";2110;12;0,035885;"Mineradores"
2020;"Dezembro";2110;16;0,0890758848618401;"Saúde per capita"
2020;"Dezembro";2110;10;0,0112321874397881;"VAF"
2020;"Dezembro";2110;22;0;"Esportes"
2020;"Dezembro";2110;28;0,456881781838949;"Turismo"
2020;"Dezembro";2110;26;0;"Penitenciárias"
2020;"Dezembro";2110;27;0;"Recursos Hídricos"
2020;"Dezembro";2110;9;0,269368229101161;"Produção de Alimentos"
2020;"Dezembro";2110;30;0,0276617811137846;"Unidades de Conservação (IC i)"
2020;"Dezembro";2110;31;0,326991676575507;"Saneamento"
2020;"Dezembro";2110;32;0;"Mata Seca"
2020;"Dezembro";2110;8;0,161189996519783;"Meio Ambiente"
2020;"Dezembro";2110;1;0,0381879619567103;"População"
2020;"Dezembro";2110;15;0,0532009221493173;"PSF"
2020;"Dezembro";2110;24;0,0424888088126284;"ICMS Solidário"
2020;"Dezembro";2110;25;0;"Índice Mínimo per capita"
2020;"Dezembro";2110;17;0,0320310500234467;"Índice de participação"
2020;"Dezembro";2120;2;0;"População dos 50 + Populosos"
2020;"Dezembro";2120;3;0,239122375736607;"Área Geográfica"
2020;"Dezembro";2120;4;0,169162491664108;"Educação"
2020;"Dezembro";2120;5;0,0105834813437119;"Patrimônio Cultural"
2020;"Dezembro";2120;6;0,099287217587713;"Receita Própria"
2020;"Dezembro";2120;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";2120;12;0;"Mineradores"
2020;"Dezembro";2120;16;0,196915182975033;"Saúde per capita"
2020;"Dezembro";2120;10;0,0372275815335875;"VAF"
2020;"Dezembro";2120;22;0;"Esportes"
2020;"Dezembro";2120;28;0;"Turismo"
2020;"Dezembro";2120;26;0;"Penitenciárias"
2020;"Dezembro";2120;27;0,958057506673822;"Recursos Hídricos"
2020;"Dezembro";2120;9;0,111576678481785;"Produção de Alimentos"
2020;"Dezembro";2120;30;1,50055930710356;"Unidades de Conservação (IC i)"
2020;"Dezembro";2120;31;0;"Saneamento"
2020;"Dezembro";2120;32;0;"Mata Seca"
2020;"Dezembro";2120;8;0,682004205078569;"Meio Ambiente"
2020;"Dezembro";2120;1;0,0337346800209993;"População"
2020;"Dezembro";2120;15;0,0532009221493173;"PSF"
2020;"Dezembro";2120;24;0,0375339844370923;"ICMS Solidário"
2020;"Dezembro";2120;25;0;"Índice Mínimo per capita"
2020;"Dezembro";2120;17;0,0581141400234467;"Índice de participação"
2020;"Dezembro";2125;2;0;"População dos 50 + Populosos"
2020;"Dezembro";2125;3;0,0174067687653582;"Área Geográfica"
2020;"Dezembro";2125;4;0,277542918082681;"Educação"
2020;"Dezembro";2125;5;0,0105834813437119;"Patrimônio Cultural"
2020;"Dezembro";2125;6;0,120457983568908;"Receita Própria"
2020;"Dezembro";2125;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";2125;12;0;"Mineradores"
2020;"Dezembro";2125;16;0,120750751861687;"Saúde per capita"
2020;"Dezembro";2125;10;0,11092581921835;"VAF"
2020;"Dezembro";2125;22;0;"Esportes"
2020;"Dezembro";2125;28;0;"Turismo"
2020;"Dezembro";2125;26;0;"Penitenciárias"
2020;"Dezembro";2125;27;0,145631850336064;"Recursos Hídricos"
2020;"Dezembro";2125;9;0,0342254009491355;"Produção de Alimentos"
2020;"Dezembro";2125;30;0;"Unidades de Conservação (IC i)"
2020;"Dezembro";2125;31;0,326991676575507;"Saneamento"
2020;"Dezembro";2125;32;0;"Mata Seca"
2020;"Dezembro";2125;8;0,148617717003568;"Meio Ambiente"
2020;"Dezembro";2125;1;0,0489100580580592;"População"
2020;"Dezembro";2125;15;0,0532009221493173;"PSF"
2020;"Dezembro";2125;24;0;"ICMS Solidário"
2020;"Dezembro";2125;25;0;"Índice Mínimo per capita"
2020;"Dezembro";2125;17;0,103162870023447;"Índice de participação"
2020;"Dezembro";2130;2;0;"População dos 50 + Populosos"
2020;"Dezembro";2130;3;0,0364052667285669;"Área Geográfica"
2020;"Dezembro";2130;4;0;"Educação"
2020;"Dezembro";2130;5;0,107598726994404;"Patrimônio Cultural"
2020;"Dezembro";2130;6;0,0673755158627925;"Receita Própria"
2020;"Dezembro";2130;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";2130;12;0,467955;"Mineradores"
2020;"Dezembro";2130;16;0,0975964782660844;"Saúde per capita"
2020;"Dezembro";2130;10;0,0093498172776115;"VAF"
2020;"Dezembro";2130;22;0,302425071038389;"Esportes"
2020;"Dezembro";2130;28;0;"Turismo"
2020;"Dezembro";2130;26;0;"Penitenciárias"
2020;"Dezembro";2130;27;0;"Recursos Hídricos"
2020;"Dezembro";2130;9;0,0252699298745197;"Produção de Alimentos"
2020;"Dezembro";2130;30;0,0919780879762178;"Unidades de Conservação (IC i)"
2020;"Dezembro";2130;31;0,297265160523188;"Saneamento"
2020;"Dezembro";2130;32;0;"Mata Seca"
2020;"Dezembro";2130;8;0,17691105644298;"Meio Ambiente"
2020;"Dezembro";2130;1;0,0237445000542283;"População"
2020;"Dezembro";2130;15;0,0354672814328782;"PSF"
2020;"Dezembro";2130;24;0,0264186793811937;"ICMS Solidário"
2020;"Dezembro";2130;25;0;"Índice Mínimo per capita"
2020;"Dezembro";2130;17;0,0217937800234467;"Índice de participação"
2020;"Dezembro";2140;2;0;"População dos 50 + Populosos"
2020;"Dezembro";2140;3;0,0642434856224505;"Área Geográfica"
2020;"Dezembro";2140;4;0;"Educação"
2020;"Dezembro";2140;5;0,105834813437119;"Patrimônio Cultural"
2020;"Dezembro";2140;6;0,104974103864505;"Receita Própria"
2020;"Dezembro";2140;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";2140;12;0,00137;"Mineradores"
2020;"Dezembro";2140;16;0,120653577133728;"Saúde per capita"
2020;"Dezembro";2140;10;0,0193564913390616;"VAF"
2020;"Dezembro";2140;22;0;"Esportes"
2020;"Dezembro";2140;28;0;"Turismo"
2020;"Dezembro";2140;26;0;"Penitenciárias"
2020;"Dezembro";2140;27;0;"Recursos Hídricos"
2020;"Dezembro";2140;9;0,0937542525829836;"Produção de Alimentos"
2020;"Dezembro";2140;30;0;"Unidades de Conservação (IC i)"
2020;"Dezembro";2140;31;0;"Saneamento"
2020;"Dezembro";2140;32;0;"Mata Seca"
2020;"Dezembro";2140;8;0;"Meio Ambiente"
2020;"Dezembro";2140;1;0,0343715421121256;"População"
2020;"Dezembro";2140;15;0,0354672814328782;"PSF"
2020;"Dezembro";2140;24;0,0382425719144902;"ICMS Solidário"
2020;"Dezembro";2140;25;0;"Índice Mínimo per capita"
2020;"Dezembro";2140;17;0,0296706500234467;"Índice de participação"
2020;"Dezembro";2150;2;0;"População dos 50 + Populosos"
2020;"Dezembro";2150;3;0,0243786789884912;"Área Geográfica"
2020;"Dezembro";2150;4;0,14706541457962;"Educação"
2020;"Dezembro";2150;5;0,146404825254681;"Patrimônio Cultural"
2020;"Dezembro";2150;6;0,0346270222159105;"Receita Própria"
2020;"Dezembro";2150;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";2150;12;0;"Mineradores"
2020;"Dezembro";2150;16;0,182178123158372;"Saúde per capita"
2020;"Dezembro";2150;10;0,00245430898909148;"VAF"
2020;"Dezembro";2150;22;0;"Esportes"
2020;"Dezembro";2150;28;0;"Turismo"
2020;"Dezembro";2150;26;0;"Penitenciárias"
2020;"Dezembro";2150;27;0;"Recursos Hídricos"
2020;"Dezembro";2150;9;0,0877264551872444;"Produção de Alimentos"
2020;"Dezembro";2150;30;0,15544102715466;"Unidades de Conservação (IC i)"
2020;"Dezembro";2150;31;0;"Saneamento"
2020;"Dezembro";2150;32;0;"Mata Seca"
2020;"Dezembro";2150;8;0,0706479468417931;"Meio Ambiente"
2020;"Dezembro";2150;1;0,0138731376417719;"População"
2020;"Dezembro";2150;15;0,0177336407164391;"PSF"
2020;"Dezembro";2150;24;0,0154355734815261;"ICMS Solidário"
2020;"Dezembro";2150;25;0;"Índice Mínimo per capita"
2020;"Dezembro";2150;17;0,0182627400234467;"Índice de participação"
2020;"Dezembro";2160;2;0;"População dos 50 + Populosos"
2020;"Dezembro";2160;3;0,663553387509047;"Área Geográfica"
2020;"Dezembro";2160;4;0,147496734835197;"Educação"
2020;"Dezembro";2160;5;0,788469360106536;"Patrimônio Cultural"
2020;"Dezembro";2160;6;0,25313520047816;"Receita Própria"
2020;"Dezembro";2160;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";2160;12;0,0905;"Mineradores"
2020;"Dezembro";2160;16;0,0576007279786377;"Saúde per capita"
2020;"Dezembro";2160;10;0,0518827237946205;"VAF"
2020;"Dezembro";2160;22;0,724380051106237;"Esportes"
2020;"Dezembro";2160;28;0,456881781838949;"Turismo"
2020;"Dezembro";2160;26;0,306568965679316;"Penitenciárias"
2020;"Dezembro";2160;27;0;"Recursos Hídricos"
2020;"Dezembro";2160;9;0,155618346274815;"Produção de Alimentos"
2020;"Dezembro";2160;30;0,616934034388573;"Unidades de Conservação (IC i)"
2020;"Dezembro";2160;31;0;"Saneamento"
2020;"Dezembro";2160;32;0,0258029211899578;"Mata Seca"
2020;"Dezembro";2160;8;0,282744584457893;"Meio Ambiente"
2020;"Dezembro";2160;1;0,22630941935192;"População"
2020;"Dezembro";2160;15;0,266004610746586;"PSF"
2020;"Dezembro";2160;24;0,251797088889972;"ICMS Solidário"
2020;"Dezembro";2160;25;0;"Índice Mínimo per capita"
2020;"Dezembro";2160;17;0,0935736700234467;"Índice de participação"
2020;"Dezembro";2170;2;0;"População dos 50 + Populosos"
2020;"Dezembro";2170;3;0,0281586097816736;"Área Geográfica"
2020;"Dezembro";2170;4;0;"Educação"
2020;"Dezembro";2170;5;0,0421575340191191;"Patrimônio Cultural"
2020;"Dezembro";2170;6;0,0326442933299527;"Receita Própria"
2020;"Dezembro";2170;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";2170;12;0;"Mineradores"
2020;"Dezembro";2170;16;0,124308239995401;"Saúde per capita"
2020;"Dezembro";2170;10;0,00238202367828878;"VAF"
2020;"Dezembro";2170;22;0,00486040292740268;"Esportes"
2020;"Dezembro";2170;28;0;"Turismo"
2020;"Dezembro";2170;26;0;"Penitenciárias"
2020;"Dezembro";2170;27;0;"Recursos Hídricos"
2020;"Dezembro";2170;9;0,0465210422294864;"Produção de Alimentos"
2020;"Dezembro";2170;30;0;"Unidades de Conservação (IC i)"
2020;"Dezembro";2170;31;0;"Saneamento"
2020;"Dezembro";2170;32;0;"Mata Seca"
2020;"Dezembro";2170;8;0;"Meio Ambiente"
2020;"Dezembro";2170;1;0,0181268060862344;"População"
2020;"Dezembro";2170;15;0,0354672814328782;"PSF"
2020;"Dezembro";2170;24;0,0201683032745943;"ICMS Solidário"
2020;"Dezembro";2170;25;0;"Índice Mínimo per capita"
2020;"Dezembro";2170;17;0,0129499700234467;"Índice de participação"
2020;"Dezembro";2180;2;0;"População dos 50 + Populosos"
2020;"Dezembro";2180;3;0,0581185662037411;"Área Geográfica"
2020;"Dezembro";2180;4;0;"Educação"
2020;"Dezembro";2180;5;0,0105834813437119;"Patrimônio Cultural"
2020;"Dezembro";2180;6;0,0589764821025096;"Receita Própria"
2020;"Dezembro";2180;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";2180;12;0;"Mineradores"
2020;"Dezembro";2180;16;0,0601578411822076;"Saúde per capita"
2020;"Dezembro";2180;10;0,00852383477743568;"VAF"
2020;"Dezembro";2180;22;0,00324026861826845;"Esportes"
2020;"Dezembro";2180;28;0;"Turismo"
2020;"Dezembro";2180;26;0;"Penitenciárias"
2020;"Dezembro";2180;27;0;"Recursos Hídricos"
2020;"Dezembro";2180;9;0,10756605002594;"Produção de Alimentos"
2020;"Dezembro";2180;30;0,976045850607834;"Unidades de Conservação (IC i)"
2020;"Dezembro";2180;31;0;"Saneamento"
2020;"Dezembro";2180;32;0;"Mata Seca"
2020;"Dezembro";2180;8;0,443612839101261;"Meio Ambiente"
2020;"Dezembro";2180;1;0,0373182174591275;"População"
2020;"Dezembro";2180;15;0,0709345628657563;"PSF"
2020;"Dezembro";2180;24;0,0415211109890178;"ICMS Solidário"
2020;"Dezembro";2180;25;0;"Índice Mínimo per capita"
2020;"Dezembro";2180;17;0,0246444100234467;"Índice de participação"
2020;"Dezembro";2190;2;0;"População dos 50 + Populosos"
2020;"Dezembro";2190;3;0,0199988673841275;"Área Geográfica"
2020;"Dezembro";2190;4;0;"Educação"
2020;"Dezembro";2190;5;0,181653697841099;"Patrimônio Cultural"
2020;"Dezembro";2190;6;0,0640045058137256;"Receita Própria"
2020;"Dezembro";2190;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";2190;12;0;"Mineradores"
2020;"Dezembro";2190;16;0,160345561573102;"Saúde per capita"
2020;"Dezembro";2190;10;0,00377103204755557;"VAF"
2020;"Dezembro";2190;22;0,129070699961027;"Esportes"
2020;"Dezembro";2190;28;0,171330668189606;"Turismo"
2020;"Dezembro";2190;26;0;"Penitenciárias"
2020;"Dezembro";2190;27;0;"Recursos Hídricos"
2020;"Dezembro";2190;9;0,0673842158342585;"Produção de Alimentos"
2020;"Dezembro";2190;30;1,0128213105382;"Unidades de Conservação (IC i)"
2020;"Dezembro";2190;31;0;"Saneamento"
2020;"Dezembro";2190;32;0;"Mata Seca"
2020;"Dezembro";2190;8;0,460327285639611;"Meio Ambiente"
2020;"Dezembro";2190;1;0,0162114671106831;"População"
2020;"Dezembro";2190;15;0,0354672814328782;"PSF"
2020;"Dezembro";2190;24;0,0180372528761513;"ICMS Solidário"
2020;"Dezembro";2190;25;0;"Índice Mínimo per capita"
2020;"Dezembro";2190;17;0,0216891400234467;"Índice de participação"
2020;"Dezembro";2200;2;0;"População dos 50 + Populosos"
2020;"Dezembro";2200;3;0,0575391358747591;"Área Geográfica"
2020;"Dezembro";2200;4;0,210993849896884;"Educação"
2020;"Dezembro";2200;5;0,137879243061136;"Patrimônio Cultural"
2020;"Dezembro";2200;6;0,0711965455944473;"Receita Própria"
2020;"Dezembro";2200;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";2200;12;0;"Mineradores"
2020;"Dezembro";2200;16;0,0851298518347748;"Saúde per capita"
2020;"Dezembro";2200;10;0,0214245681258714;"VAF"
2020;"Dezembro";2200;22;0,205757057260047;"Esportes"
2020;"Dezembro";2200;28;0,513992004568818;"Turismo"
2020;"Dezembro";2200;26;0,0454742007351075;"Penitenciárias"
2020;"Dezembro";2200;27;0;"Recursos Hídricos"
2020;"Dezembro";2200;9;0,191134812009449;"Produção de Alimentos"
2020;"Dezembro";2200;30;0,0128573196839157;"Unidades de Conservação (IC i)"
2020;"Dezembro";2200;31;0;"Saneamento"
2020;"Dezembro";2200;32;0;"Mata Seca"
2020;"Dezembro";2200;8;0,00584365179633971;"Meio Ambiente"
2020;"Dezembro";2200;1;0,0945027299996549;"População"
2020;"Dezembro";2200;15;0,106401844298635;"PSF"
2020;"Dezembro";2200;24;0,105145920899851;"ICMS Solidário"
2020;"Dezembro";2200;25;0;"Índice Mínimo per capita"
2020;"Dezembro";2200;17;0,0416038400234467;"Índice de participação"
2020;"Dezembro";2210;2;0;"População dos 50 + Populosos"
2020;"Dezembro";2210;3;0,0581356082722406;"Área Geográfica"
2020;"Dezembro";2210;4;0;"Educação"
2020;"Dezembro";2210;5;0,107598726994404;"Patrimônio Cultural"
2020;"Dezembro";2210;6;0,0495513786192818;"Receita Própria"
2020;"Dezembro";2210;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";2210;12;2,6e-05;"Mineradores"
2020;"Dezembro";2210;16;0,096536026004906;"Saúde per capita"
2020;"Dezembro";2210;10;0,0032101746852218;"VAF"
2020;"Dezembro";2210;22;0,00180014923237136;"Esportes"
2020;"Dezembro";2210;28;0;"Turismo"
2020;"Dezembro";2210;26;0;"Penitenciárias"
2020;"Dezembro";2210;27;0;"Recursos Hídricos"
2020;"Dezembro";2210;9;0,0167593339434584;"Produção de Alimentos"
2020;"Dezembro";2210;30;0;"Unidades de Conservação (IC i)"
2020;"Dezembro";2210;31;0;"Saneamento"
2020;"Dezembro";2210;32;0;"Mata Seca"
2020;"Dezembro";2210;8;0;"Meio Ambiente"
2020;"Dezembro";2210;1;0,0236874676281573;"População"
2020;"Dezembro";2210;15;0,0354672814328782;"PSF"
2020;"Dezembro";2210;24;0,0263552237862029;"ICMS Solidário"
2020;"Dezembro";2210;25;0;"Índice Mínimo per capita"
2020;"Dezembro";2210;17;0,0146743800234467;"Índice de participação"
2020;"Dezembro";2220;2;0;"População dos 50 + Populosos"
2020;"Dezembro";2220;3;0,0224955304192998;"Área Geográfica"
2020;"Dezembro";2220;4;0,224984956851077;"Educação"
2020;"Dezembro";2220;5;0,184881659650932;"Patrimônio Cultural"
2020;"Dezembro";2220;6;0,0479666914647532;"Receita Própria"
2020;"Dezembro";2220;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";2220;12;0;"Mineradores"
2020;"Dezembro";2220;16;0,085730090109432;"Saúde per capita"
2020;"Dezembro";2220;10;0,00415692290860495;"VAF"
2020;"Dezembro";2220;22;0,114669506102056;"Esportes"
2020;"Dezembro";2220;28;0;"Turismo"
2020;"Dezembro";2220;26;0;"Penitenciárias"
2020;"Dezembro";2220;27;0;"Recursos Hídricos"
2020;"Dezembro";2220;9;0,0283048495352548;"Produção de Alimentos"
2020;"Dezembro";2220;30;0,499141610915458;"Unidades de Conservação (IC i)"
2020;"Dezembro";2220;31;0;"Saneamento"
2020;"Dezembro";2220;32;0;"Mata Seca"
2020;"Dezembro";2220;8;0,226859862161076;"Meio Ambiente"
2020;"Dezembro";2220;1;0,0357735892530378;"População"
2020;"Dezembro";2220;15;0,0532009221493173;"PSF"
2020;"Dezembro";2220;24;0,0398025219580155;"ICMS Solidário"
2020;"Dezembro";2220;25;0;"Índice Mínimo per capita"
2020;"Dezembro";2220;17;0,0239465600234467;"Índice de participação"
2020;"Dezembro";2230;2;2,11680597384987;"População dos 50 + Populosos"
2020;"Dezembro";2230;3;0,120952672761285;"Área Geográfica"
2020;"Dezembro";2230;4;0,143916656501574;"Educação"
2020;"Dezembro";2230;5;0,0333379662326925;"Patrimônio Cultural"
2020;"Dezembro";2230;6;0,501965361290615;"Receita Própria"
2020;"Dezembro";2230;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";2230;12;0,018559;"Mineradores"
2020;"Dezembro";2230;16;0,0730608395871096;"Saúde per capita"
2020;"Dezembro";2230;10;0,697034811635122;"VAF"
2020;"Dezembro";2230;22;1,03328565938116;"Esportes"
2020;"Dezembro";2230;28;0;"Turismo"
2020;"Dezembro";2230;26;1,02875097528648;"Penitenciárias"
2020;"Dezembro";2230;27;0;"Recursos Hídricos"
2020;"Dezembro";2230;9;0,0832845069930275;"Produção de Alimentos"
2020;"Dezembro";2230;30;0;"Unidades de Conservação (IC i)"
2020;"Dezembro";2230;31;0;"Saneamento"
2020;"Dezembro";2230;32;0;"Mata Seca"
2020;"Dezembro";2230;8;0;"Meio Ambiente"
2020;"Dezembro";2230;1;1,12152840057979;"População"
2020;"Dezembro";2230;15;0,549742862209612;"PSF"
2020;"Dezembro";2230;24;1,24783841159647;"ICMS Solidário"
2020;"Dezembro";2230;25;0;"Índice Mínimo per capita"
2020;"Dezembro";2230;17;0,676585190023447;"Índice de participação"
2020;"Dezembro";2235;2;0;"População dos 50 + Populosos"
2020;"Dezembro";2235;3;0,0206992963994557;"Área Geográfica"
2020;"Dezembro";2235;4;0,284978706354233;"Educação"
2020;"Dezembro";2235;5;0,068675034496975;"Patrimônio Cultural"
2020;"Dezembro";2235;6;0,0379221089474917;"Receita Própria"
2020;"Dezembro";2235;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";2235;12;0;"Mineradores"
2020;"Dezembro";2235;16;0,0716409376775639;"Saúde per capita"
2020;"Dezembro";2235;10;0,0240366232263294;"VAF"
